tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc
CAM9094461.1,-,PTHR12848.orig.30.pir,-,6.9e-16,57.8,14.9,1.6e-14,53.4,5.9,GCA_964200205.2
CAM9409512.1,-,PTHR12848.orig.30.pir,-,1.4e-15,56.8,0.5,9.7e-14,50.7,0.5,GCA_964200205.2
CAM9531441.1,-,PTHR12848.orig.30.pir,-,2.8e-15,55.8,0.2,3e-15,55.7,0.2,GCA_964200205.2
CAM9373395.1,-,PTHR12848.orig.30.pir,-,4.1e-15,55.3,0.0,0.00099,17.6,0.0,GCA_964200205.2
CAM9110926.1,-,PTHR12848.orig.30.pir,-,8.5e-15,54.2,0.3,1.6e-10,40.1,0.1,GCA_964200205.2
CAM9199306.1,-,PTHR12848.orig.30.pir,-,1.2e-14,53.7,0.0,5.6e-07,28.3,0.0,GCA_964200205.2
CAM9209091.1,-,PTHR12848.orig.30.pir,-,1.9e-14,53.1,0.8,2.3e-14,52.8,0.8,GCA_964200205.2
CAM9245017.1,-,PTHR12848.orig.30.pir,-,2e-14,53.0,0.0,2.6e-14,52.6,0.0,GCA_964200205.2
CAM9817067.1,-,PTHR12848.orig.30.pir,-,2.4e-14,52.7,0.2,9.5e-10,37.5,0.3,GCA_964200205.2
CAM9101486.1,-,PTHR12848.orig.30.pir,-,4.7e-14,51.8,2.5,2.5e-06,26.2,0.6,GCA_964200205.2
CAM9122196.1,-,PTHR12848.orig.30.pir,-,8.1e-14,51.0,0.1,9.6e-14,50.7,0.1,GCA_964200205.2
CAM9352577.1,-,PTHR12848.orig.30.pir,-,9.1e-14,50.8,6.4,1.1e-07,30.6,0.5,GCA_964200205.2
CAM9164924.1,-,PTHR12848.orig.30.pir,-,9.7e-14,50.7,4.7,1.3e-11,43.6,0.2,GCA_964200205.2
CAM9415834.1,-,PTHR12848.orig.30.pir,-,9.9e-14,50.7,0.0,0.0015,16.9,0.0,GCA_964200205.2
CAM9675774.1,-,PTHR12848.orig.30.pir,-,1.3e-13,50.3,0.1,1.6e-13,50.0,0.1,GCA_964200205.2
CAM9300207.1,-,PTHR12848.orig.30.pir,-,1.8e-13,49.8,0.1,2.1e-13,49.6,0.1,GCA_964200205.2
CAM9197113.1,-,PTHR12848.orig.30.pir,-,2.3e-13,49.5,0.3,3.8e-13,48.8,0.3,GCA_964200205.2
CAM9405983.1,-,PTHR12848.orig.30.pir,-,2.5e-13,49.4,0.0,5.7e-08,31.6,0.0,GCA_964200205.2
CAN0141718.1,-,PTHR12848.orig.30.pir,-,3.2e-13,49.0,0.0,3.6e-13,48.8,0.0,GCA_964200205.2
CAM9828644.1,-,PTHR12848.orig.30.pir,-,3.2e-13,49.0,0.2,4.5e-13,48.5,0.2,GCA_964200205.2
CAM9573155.1,-,PTHR12848.orig.30.pir,-,6.5e-13,48.0,0.3,3.8e-08,32.2,0.1,GCA_964200205.2
CAM9243575.1,-,PTHR12848.orig.30.pir,-,9.6e-13,47.4,4.5,2.4e-10,39.5,3.1,GCA_964200205.2
CAM9768547.1,-,PTHR12848.orig.30.pir,-,1e-12,47.3,1.9,0.00023,19.7,0.4,GCA_964200205.2
CAM9652825.1,-,PTHR12848.orig.30.pir,-,1.3e-12,47.0,0.0,1.5e-12,46.8,0.0,GCA_964200205.2
CAN0201852.1,-,PTHR12848.orig.30.pir,-,1.5e-12,46.8,0.0,2.3e-12,46.2,0.0,GCA_964200205.2
CAM9167967.1,-,PTHR12848.orig.30.pir,-,1.8e-12,46.6,0.8,3.1e-12,45.7,0.8,GCA_964200205.2
CAM9452987.1,-,PTHR12848.orig.30.pir,-,2.1e-12,46.3,0.0,5.8e-12,44.9,0.0,GCA_964200205.2
CAM9441053.1,-,PTHR12848.orig.30.pir,-,2.3e-12,46.2,2.1,4e-12,45.4,2.1,GCA_964200205.2
CAM9589644.1,-,PTHR12848.orig.30.pir,-,2.9e-12,45.9,2.6,4.3e-12,45.3,2.6,GCA_964200205.2
CAM9163205.1,-,PTHR12848.orig.30.pir,-,3.9e-12,45.4,7.7,9.9e-08,30.8,3.8,GCA_964200205.2
CAM9107307.1,-,PTHR12848.orig.30.pir,-,4e-12,45.4,4.3,1.1e-09,37.2,2.7,GCA_964200205.2
CAM9450119.1,-,PTHR12848.orig.30.pir,-,4e-12,45.4,0.2,0.0037,15.7,0.2,GCA_964200205.2
CAM9457393.1,-,PTHR12848.orig.30.pir,-,4.1e-12,45.3,0.1,2.2e-06,26.4,0.0,GCA_964200205.2
CAM9752245.1,-,PTHR12848.orig.30.pir,-,4.1e-12,45.3,3.1,2.7e-09,36.0,0.9,GCA_964200205.2
CAN0124526.1,-,PTHR12848.orig.30.pir,-,4.7e-12,45.1,0.5,2.4e-06,26.2,0.5,GCA_964200205.2
CAN0364211.1,-,PTHR12848.orig.30.pir,-,6.5e-12,44.7,0.0,1.6e-11,43.4,0.0,GCA_964200205.2
CAM9155102.1,-,PTHR12848.orig.30.pir,-,1e-11,44.0,0.7,5.6e-08,31.6,0.8,GCA_964200205.2
CAM9679219.1,-,PTHR12848.orig.30.pir,-,1.3e-11,43.7,0.2,2e-08,33.1,0.3,GCA_964200205.2
CAM9105074.1,-,PTHR12848.orig.30.pir,-,1.7e-11,43.3,0.5,1.2e-08,33.8,0.2,GCA_964200205.2
CAM9188066.1,-,PTHR12848.orig.30.pir,-,2e-11,43.1,0.0,3.9e-05,22.2,0.0,GCA_964200205.2
CAM9277205.1,-,PTHR12848.orig.30.pir,-,3e-11,42.5,0.1,1.9e-10,39.8,0.1,GCA_964200205.2
CAN0000508.1,-,PTHR12848.orig.30.pir,-,3e-11,42.5,0.6,1.1e-10,40.7,0.6,GCA_964200205.2
CAM9439034.1,-,PTHR12848.orig.30.pir,-,3.6e-11,42.2,0.3,8.6e-05,21.1,0.0,GCA_964200205.2
CAM9827801.1,-,PTHR12848.orig.30.pir,-,4.4e-11,41.9,10.4,7.2e-06,24.6,0.1,GCA_964200205.2
CAM9336689.1,-,PTHR12848.orig.30.pir,-,6.6e-11,41.3,0.0,4.2e-06,25.4,0.0,GCA_964200205.2
CAM9350486.1,-,PTHR12848.orig.30.pir,-,7.1e-11,41.2,0.5,2.9e-05,22.6,0.1,GCA_964200205.2
CAM9372521.1,-,PTHR12848.orig.30.pir,-,8.2e-11,41.0,0.2,1e-10,40.7,0.2,GCA_964200205.2
CAM9249947.1,-,PTHR12848.orig.30.pir,-,1.2e-10,40.5,0.8,1.4e-07,30.3,1.0,GCA_964200205.2
CAM9451744.1,-,PTHR12848.orig.30.pir,-,1.3e-10,40.4,0.3,7e-06,24.7,0.0,GCA_964200205.2
CAN0115164.1,-,PTHR12848.orig.30.pir,-,1.4e-10,40.3,0.0,1.8e-10,39.9,0.0,GCA_964200205.2
CAM9131351.1,-,PTHR12848.orig.30.pir,-,1.5e-10,40.2,0.1,1.1e-07,30.7,0.4,GCA_964200205.2
CAM9706184.1,-,PTHR12848.orig.30.pir,-,1.9e-10,39.8,0.1,2.7e-10,39.3,0.1,GCA_964200205.2
CAM9519664.1,-,PTHR12848.orig.30.pir,-,2e-10,39.8,0.0,0.00019,19.9,0.0,GCA_964200205.2
CAM9412770.1,-,PTHR12848.orig.30.pir,-,2.3e-10,39.6,0.0,5e-07,28.5,0.0,GCA_964200205.2
CAM9283541.1,-,PTHR12848.orig.30.pir,-,2.3e-10,39.5,3.0,2.6e-10,39.3,3.0,GCA_964200205.2
CAN0024446.1,-,PTHR12848.orig.30.pir,-,3e-10,39.2,0.0,1.2e-09,37.2,0.0,GCA_964200205.2
CAM9226224.1,-,PTHR12848.orig.30.pir,-,3.7e-10,38.9,0.0,2.3e-08,32.9,0.0,GCA_964200205.2
CAM9153551.1,-,PTHR12848.orig.30.pir,-,6.1e-10,38.2,0.4,8e-10,37.8,0.4,GCA_964200205.2
CAN0282057.1,-,PTHR12848.orig.30.pir,-,6.4e-10,38.1,2.1,1.9e-06,26.6,0.2,GCA_964200205.2
CAM9233240.1,-,PTHR12848.orig.30.pir,-,6.6e-10,38.0,0.0,1.4e-08,33.6,0.0,GCA_964200205.2
CAM9100822.1,-,PTHR12848.orig.30.pir,-,7.6e-10,37.8,0.1,9.9e-10,37.4,0.1,GCA_964200205.2
CAM9292601.1,-,PTHR12848.orig.30.pir,-,1e-09,37.4,0.1,1.2e-07,30.5,0.1,GCA_964200205.2
CAM9233040.1,-,PTHR12848.orig.30.pir,-,1.1e-09,37.3,1.1,5.6e-05,21.7,0.1,GCA_964200205.2
CAM9458666.1,-,PTHR12848.orig.30.pir,-,1.1e-09,37.2,0.2,1.6e-05,23.5,0.1,GCA_964200205.2
CAM9629900.1,-,PTHR12848.orig.30.pir,-,1.4e-09,37.0,0.1,1.6e-09,36.8,0.1,GCA_964200205.2
CAN0419548.1,-,PTHR12848.orig.30.pir,-,1.4e-09,37.0,1.9,1.1e-08,34.0,2.2,GCA_964200205.2
CAM9238037.1,-,PTHR12848.orig.30.pir,-,1.5e-09,36.9,5.7,5e-06,25.2,2.6,GCA_964200205.2
CAM9159420.1,-,PTHR12848.orig.30.pir,-,1.7e-09,36.7,0.0,2.2e-09,36.3,0.0,GCA_964200205.2
CAM9196565.1,-,PTHR12848.orig.30.pir,-,1.9e-09,36.5,0.1,2.5e-05,22.9,0.0,GCA_964200205.2
CAM9600070.1,-,PTHR12848.orig.30.pir,-,3.1e-09,35.8,2.5,0.00014,20.4,0.0,GCA_964200205.2
CAM9267950.1,-,PTHR12848.orig.30.pir,-,3.2e-09,35.8,0.7,4.2e-08,32.1,0.6,GCA_964200205.2
CAM9184344.1,-,PTHR12848.orig.30.pir,-,3.3e-09,35.7,1.4,2.5e-08,32.8,1.4,GCA_964200205.2
CAM9572875.1,-,PTHR12848.orig.30.pir,-,3.8e-09,35.5,0.0,7.3e-09,34.6,0.0,GCA_964200205.2
CAM9437901.1,-,PTHR12848.orig.30.pir,-,4.6e-09,35.2,2.7,0.0005,18.6,0.4,GCA_964200205.2
CAM9545510.1,-,PTHR12848.orig.30.pir,-,4.8e-09,35.2,0.2,6.3e-09,34.8,0.2,GCA_964200205.2
CAM9519879.1,-,PTHR12848.orig.30.pir,-,6.1e-09,34.8,3.0,0.00083,17.8,0.0,GCA_964200205.2
CAM9344199.1,-,PTHR12848.orig.30.pir,-,6.6e-09,34.7,0.0,8.2e-09,34.4,0.0,GCA_964200205.2
CAM9896469.1,-,PTHR12848.orig.30.pir,-,7.5e-09,34.5,0.0,7.8e-09,34.5,0.0,GCA_964200205.2
CAM9233316.1,-,PTHR12848.orig.30.pir,-,7.7e-09,34.5,0.0,6.4e-08,31.4,0.0,GCA_964200205.2
CAN0057707.1,-,PTHR12848.orig.30.pir,-,1.1e-08,33.9,0.0,0.00085,17.8,0.0,GCA_964200205.2
CAM9177971.1,-,PTHR12848.orig.30.pir,-,1.2e-08,33.9,0.0,1.5e-08,33.5,0.0,GCA_964200205.2
CAM9835484.1,-,PTHR12848.orig.30.pir,-,1.4e-08,33.6,1.4,1.7e-08,33.4,1.4,GCA_964200205.2
CAM9892484.1,-,PTHR12848.orig.30.pir,-,1.7e-08,33.4,2.3,2.8e-08,32.7,2.3,GCA_964200205.2
CAM9260890.1,-,PTHR12848.orig.30.pir,-,1.7e-08,33.3,0.7,2.1e-08,33.1,0.7,GCA_964200205.2
CAN0109539.1,-,PTHR12848.orig.30.pir,-,2.1e-08,33.0,0.0,1.7e-06,26.7,0.0,GCA_964200205.2
CAM9979765.1,-,PTHR12848.orig.30.pir,-,2.6e-08,32.7,0.0,3e-08,32.5,0.0,GCA_964200205.2
CAM9185089.1,-,PTHR12848.orig.30.pir,-,2.7e-08,32.7,0.0,2.4e-05,22.9,0.0,GCA_964200205.2
CAN0312590.1,-,PTHR12848.orig.30.pir,-,2.8e-08,32.6,0.1,4.4e-07,28.7,0.0,GCA_964200205.2
CAM9924775.1,-,PTHR12848.orig.30.pir,-,3.2e-08,32.4,1.8,3.8e-08,32.2,0.9,GCA_964200205.2
CAM9277511.1,-,PTHR12848.orig.30.pir,-,3.6e-08,32.3,3.6,8.5e-06,24.4,0.0,GCA_964200205.2
CAM9406496.1,-,PTHR12848.orig.30.pir,-,3.6e-08,32.3,0.4,9e-07,27.6,0.4,GCA_964200205.2
CAM9494020.1,-,PTHR12848.orig.30.pir,-,3.6e-08,32.3,0.0,4.1e-08,32.1,0.0,GCA_964200205.2
CAM9387120.1,-,PTHR12848.orig.30.pir,-,4.4e-08,32.0,0.0,7e-05,21.4,0.0,GCA_964200205.2
CAN0406286.1,-,PTHR12848.orig.30.pir,-,5.7e-08,31.6,0.9,6.9e-08,31.3,0.9,GCA_964200205.2
CAM9551224.1,-,PTHR12848.orig.30.pir,-,6.3e-08,31.5,0.1,8.3e-08,31.1,0.1,GCA_964200205.2
CAN0422702.1,-,PTHR12848.orig.30.pir,-,6.6e-08,31.4,0.6,0.00025,19.6,0.0,GCA_964200205.2
CAM9257860.1,-,PTHR12848.orig.30.pir,-,7.5e-08,31.2,0.2,1.3e-07,30.5,0.2,GCA_964200205.2
CAM9870240.1,-,PTHR12848.orig.30.pir,-,2.1e-07,29.7,0.0,2.5e-07,29.5,0.0,GCA_964200205.2
CAM9257474.1,-,PTHR12848.orig.30.pir,-,2.1e-07,29.7,0.0,2.7e-07,29.4,0.0,GCA_964200205.2
CAM9427757.1,-,PTHR12848.orig.30.pir,-,2.2e-07,29.7,0.8,0.0093,14.3,0.2,GCA_964200205.2
CAM9614540.1,-,PTHR12848.orig.30.pir,-,2.4e-07,29.6,3.0,0.00021,19.8,0.9,GCA_964200205.2
CAM9803959.1,-,PTHR12848.orig.30.pir,-,2.5e-07,29.5,7.0,4.9e-06,25.2,2.4,GCA_964200205.2
CAM9097827.1,-,PTHR12848.orig.30.pir,-,2.8e-07,29.3,1.3,4.7e-06,25.3,1.7,GCA_964200205.2
CAM9893474.1,-,PTHR12848.orig.30.pir,-,3.1e-07,29.2,0.3,4.3e-05,22.1,0.0,GCA_964200205.2
CAM9189397.1,-,PTHR12848.orig.30.pir,-,3.4e-07,29.1,0.0,5.6e-07,28.3,0.0,GCA_964200205.2
CAM9241341.1,-,PTHR12848.orig.30.pir,-,4.3e-07,28.7,0.0,0.041,12.2,0.0,GCA_964200205.2
CAM9739429.1,-,PTHR12848.orig.30.pir,-,4.4e-07,28.7,1.0,4.4e-07,28.7,1.0,GCA_964200205.2
CAN0124264.1,-,PTHR12848.orig.30.pir,-,4.4e-07,28.7,0.0,4.9e-06,25.2,0.0,GCA_964200205.2
CAM9685974.1,-,PTHR12848.orig.30.pir,-,5.3e-07,28.4,0.7,1.1e-06,27.3,0.5,GCA_964200205.2
CAN0368203.1,-,PTHR12848.orig.30.pir,-,8.1e-07,27.8,0.2,2.8e-06,26.0,0.2,GCA_964200205.2
CAN0371933.1,-,PTHR12848.orig.30.pir,-,8.3e-07,27.8,0.0,1.3e-06,27.1,0.0,GCA_964200205.2
CAM9882168.1,-,PTHR12848.orig.30.pir,-,8.3e-07,27.8,0.0,1.2e-06,27.3,0.0,GCA_964200205.2
CAM9175708.1,-,PTHR12848.orig.30.pir,-,9e-07,27.6,0.0,1.3e-05,23.8,0.0,GCA_964200205.2
CAM9206475.1,-,PTHR12848.orig.30.pir,-,1e-06,27.5,1.3,0.0019,16.6,0.0,GCA_964200205.2
CAM9250077.1,-,PTHR12848.orig.30.pir,-,1.1e-06,27.3,0.6,7.3e-06,24.6,0.6,GCA_964200205.2
CAM9443654.1,-,PTHR12848.orig.30.pir,-,1.4e-06,27.0,2.0,1.4e-06,27.0,2.0,GCA_964200205.2
CAM9717387.1,-,PTHR12848.orig.30.pir,-,2.1e-06,26.5,0.0,4.1e-06,25.5,0.0,GCA_964200205.2
CAM9526490.1,-,PTHR12848.orig.30.pir,-,2.9e-06,25.9,0.0,1.5e-05,23.6,0.0,GCA_964200205.2
CAN0366876.1,-,PTHR12848.orig.30.pir,-,3.1e-06,25.8,0.0,5e-06,25.2,0.0,GCA_964200205.2
CAM9737425.1,-,PTHR12848.orig.30.pir,-,3.2e-06,25.8,0.0,3.4e-06,25.7,0.0,GCA_964200205.2
CAM9129139.1,-,PTHR12848.orig.30.pir,-,3.3e-06,25.8,0.1,3.9e-06,25.5,0.1,GCA_964200205.2
CAM9748399.1,-,PTHR12848.orig.30.pir,-,3.8e-06,25.6,0.0,4.8e-06,25.2,0.0,GCA_964200205.2
CAM9226835.1,-,PTHR12848.orig.30.pir,-,3.9e-06,25.5,0.0,0.034,12.5,0.1,GCA_964200205.2
CAN0248279.1,-,PTHR12848.orig.30.pir,-,4.9e-06,25.2,0.5,6.6e-06,24.8,0.5,GCA_964200205.2
CAM9514998.1,-,PTHR12848.orig.30.pir,-,5.2e-06,25.1,0.0,1.1e-05,24.1,0.0,GCA_964200205.2
CAM9169832.1,-,PTHR12848.orig.30.pir,-,5.7e-06,25.0,0.1,7.7e-06,24.6,0.1,GCA_964200205.2
CAN0025533.1,-,PTHR12848.orig.30.pir,-,7e-06,24.7,0.1,9.4e-06,24.3,0.1,GCA_964200205.2
CAM9573718.1,-,PTHR12848.orig.30.pir,-,7.2e-06,24.6,0.0,7.8e-06,24.5,0.0,GCA_964200205.2
CAM9843347.1,-,PTHR12848.orig.30.pir,-,7.3e-06,24.6,0.0,7.3e-06,24.6,0.0,GCA_964200205.2
CAN0143546.1,-,PTHR12848.orig.30.pir,-,8.7e-06,24.4,0.0,0.015,13.7,0.0,GCA_964200205.2
CAM9136260.1,-,PTHR12848.orig.30.pir,-,9.5e-06,24.3,0.1,1.5e-05,23.6,0.1,GCA_964200205.2
CAM9411585.1,-,PTHR12848.orig.30.pir,-,9.5e-06,24.2,0.1,3.4e-05,22.4,0.1,GCA_964200205.2
CAN0018326.1,-,PTHR12848.orig.30.pir,-,9.8e-06,24.2,0.3,0.00015,20.3,0.1,GCA_964200205.2
CAM9726513.1,-,PTHR12848.orig.30.pir,-,1.1e-05,24.0,0.0,1.5e-05,23.6,0.0,GCA_964200205.2
CAM9135797.1,-,PTHR12848.orig.30.pir,-,1.5e-05,23.5,0.1,2.5e-05,22.8,0.1,GCA_964200205.2
CAM9862112.1,-,PTHR12848.orig.30.pir,-,1.6e-05,23.5,0.1,2.4e-05,22.9,0.1,GCA_964200205.2
CAM9169495.1,-,PTHR12848.orig.30.pir,-,1.9e-05,23.3,0.0,5.4e-05,21.8,0.0,GCA_964200205.2
CAM9367162.1,-,PTHR12848.orig.30.pir,-,1.9e-05,23.2,0.0,0.00054,18.5,0.0,GCA_964200205.2
CAM9666159.1,-,PTHR12848.orig.30.pir,-,2.4e-05,22.9,15.7,2.5e-05,22.8,0.0,GCA_964200205.2
CAN0350698.1,-,PTHR12848.orig.30.pir,-,3.3e-05,22.5,0.0,0.0092,14.4,0.0,GCA_964200205.2
CAN0141652.1,-,PTHR12848.orig.30.pir,-,3.3e-05,22.5,0.2,0.00019,19.9,0.2,GCA_964200205.2
CAM9266155.1,-,PTHR12848.orig.30.pir,-,3.7e-05,22.3,0.7,5.4e-05,21.8,0.7,GCA_964200205.2
CAM9435842.1,-,PTHR12848.orig.30.pir,-,6.8e-05,21.4,2.2,0.0013,17.2,2.2,GCA_964200205.2
CAN0147974.1,-,PTHR12848.orig.30.pir,-,6.9e-05,21.4,0.0,0.0031,15.9,0.0,GCA_964200205.2
CAM9740376.1,-,PTHR12848.orig.30.pir,-,0.00013,20.5,0.0,0.0023,16.4,0.0,GCA_964200205.2
CAM9711453.1,-,PTHR12848.orig.30.pir,-,0.00013,20.5,0.1,0.00023,19.7,0.1,GCA_964200205.2
CAN0428284.1,-,PTHR12848.orig.30.pir,-,0.00015,20.3,0.1,0.00082,17.8,0.1,GCA_964200205.2
CAN0052542.1,-,PTHR12848.orig.30.pir,-,0.00017,20.1,0.1,0.078,11.3,0.0,GCA_964200205.2
CAM9592990.1,-,PTHR12848.orig.30.pir,-,0.00017,20.1,0.0,0.00047,18.7,0.0,GCA_964200205.2
CAM9229590.1,-,PTHR12848.orig.30.pir,-,0.00017,20.1,0.3,0.00046,18.7,0.3,GCA_964200205.2
CAN0305223.1,-,PTHR12848.orig.30.pir,-,0.00019,20.0,0.0,0.00025,19.5,0.0,GCA_964200205.2
CAM9243274.1,-,PTHR12848.orig.30.pir,-,0.0002,19.9,0.0,0.00031,19.3,0.0,GCA_964200205.2
CAM9241267.1,-,PTHR12848.orig.30.pir,-,0.00024,19.6,0.3,0.065,11.6,0.3,GCA_964200205.2
CAM9238185.1,-,PTHR12848.orig.30.pir,-,0.00047,18.6,0.0,0.0021,16.5,0.0,GCA_964200205.2
CAM9202841.1,-,PTHR12848.orig.30.pir,-,0.00057,18.4,0.0,0.00084,17.8,0.0,GCA_964200205.2
CAN0226342.1,-,PTHR12848.orig.30.pir,-,0.00057,18.4,0.0,0.002,16.6,0.0,GCA_964200205.2
CAM9742999.1,-,PTHR12848.orig.30.pir,-,0.00063,18.2,0.0,0.0011,17.4,0.0,GCA_964200205.2
CAN0307001.1,-,PTHR12848.orig.30.pir,-,0.0007,18.1,0.0,0.00081,17.9,0.0,GCA_964200205.2
CAM9186361.1,-,PTHR12848.orig.30.pir,-,0.00072,18.0,0.6,0.0018,16.7,0.6,GCA_964200205.2
CAN0014439.1,-,PTHR12848.orig.30.pir,-,0.00082,17.8,0.0,0.0087,14.4,0.0,GCA_964200205.2
CAM9197850.1,-,PTHR12848.orig.30.pir,-,0.0011,17.4,0.1,0.0014,17.1,0.1,GCA_964200205.2
CAM9305010.1,-,PTHR12848.orig.30.pir,-,0.0013,17.2,0.0,0.0025,16.3,0.0,GCA_964200205.2
CAN0168391.1,-,PTHR12848.orig.30.pir,-,0.0013,17.2,0.7,0.0047,15.3,0.6,GCA_964200205.2
CAN0080213.1,-,PTHR12848.orig.30.pir,-,0.0013,17.2,0.2,0.0019,16.6,0.2,GCA_964200205.2
CAM9102390.1,-,PTHR12848.orig.30.pir,-,0.0013,17.1,0.1,0.0036,15.7,0.0,GCA_964200205.2
CAM9597681.1,-,PTHR12848.orig.30.pir,-,0.0014,17.1,0.0,0.002,16.5,0.0,GCA_964200205.2
CAM9931439.1,-,PTHR12848.orig.30.pir,-,0.0015,16.9,0.0,0.0029,16.0,0.0,GCA_964200205.2
CAN0138490.1,-,PTHR12848.orig.30.pir,-,0.002,16.5,0.0,0.0028,16.1,0.0,GCA_964200205.2
CAM9797257.1,-,PTHR12848.orig.30.pir,-,0.002,16.5,4.8,0.084,11.2,0.2,GCA_964200205.2
CAN0400284.1,-,PTHR12848.orig.30.pir,-,0.0025,16.2,0.0,0.003,16.0,0.0,GCA_964200205.2
CAM9129947.1,-,PTHR12848.orig.30.pir,-,0.0026,16.2,0.0,0.0033,15.8,0.0,GCA_964200205.2
CAM9697203.1,-,PTHR12848.orig.30.pir,-,0.003,16.0,0.0,0.004,15.6,0.0,GCA_964200205.2
CAM9226300.1,-,PTHR12848.orig.30.pir,-,0.003,16.0,5.3,0.021,13.2,0.5,GCA_964200205.2
CAM9339400.1,-,PTHR12848.orig.30.pir,-,0.0038,15.6,0.0,0.009,14.4,0.0,GCA_964200205.2
CAN0236658.1,-,PTHR12848.orig.30.pir,-,0.0049,15.3,0.0,0.005,15.2,0.0,GCA_964200205.2
CAM9339035.1,-,PTHR12848.orig.30.pir,-,0.0062,14.9,0.0,0.093,11.0,0.0,GCA_964200205.2
CAM9197394.1,-,PTHR12848.orig.30.pir,-,0.0085,14.5,0.5,0.011,14.2,0.5,GCA_964200205.2
CAM9828148.1,-,PTHR12848.orig.30.pir,-,0.0094,14.3,0.0,0.013,13.9,0.0,GCA_964200205.2
CAM9637156.1,-,PTHR12848.orig.30.pir,-,0.0096,14.3,0.1,0.025,12.9,0.1,GCA_964200205.2
CAM9141301.1,-,PTHR12848.orig.30.pir,-,0.01,14.2,0.7,0.075,11.3,0.7,GCA_964200205.2
CAM9484869.1,-,PTHR12848.orig.30.pir,-,0.018,13.4,4.4,0.026,12.8,0.1,GCA_964200205.2
CAM9483040.1,-,PTHR12848.orig.30.pir,-,0.019,13.3,5.3,0.056,11.8,0.0,GCA_964200205.2
CAM9615020.1,-,PTHR12848.orig.30.pir,-,0.02,13.3,0.0,0.02,13.3,0.0,GCA_964200205.2
CAM9827295.1,-,PTHR12848.orig.30.pir,-,0.02,13.2,12.8,1.1,7.5,0.2,GCA_964200205.2
CAN0273612.1,-,PTHR12848.orig.30.pir,-,0.022,13.1,0.6,0.023,13.0,0.6,GCA_964200205.2
CAM9903060.1,-,PTHR12848.orig.30.pir,-,0.023,13.1,0.0,0.023,13.1,0.0,GCA_964200205.2
CAN0448245.1,-,PTHR12848.orig.30.pir,-,0.024,13.0,0.0,0.026,12.9,0.0,GCA_964200205.2
CAM9486546.1,-,PTHR12848.orig.30.pir,-,0.025,12.9,0.1,0.025,12.9,0.1,GCA_964200205.2
CAM9797188.1,-,PTHR12848.orig.30.pir,-,0.029,12.7,0.0,0.36,9.1,0.0,GCA_964200205.2
CAM9736174.1,-,PTHR12848.orig.30.pir,-,0.035,12.4,0.0,0.035,12.4,0.0,GCA_964200205.2
CAM9134722.1,-,PTHR12848.orig.30.pir,-,0.037,12.4,0.0,0.044,12.1,0.0,GCA_964200205.2
CAN0397097.1,-,PTHR12848.orig.30.pir,-,0.039,12.3,0.0,0.041,12.2,0.0,GCA_964200205.2
CAN0239580.1,-,PTHR12848.orig.30.pir,-,0.041,12.2,0.0,0.041,12.2,0.0,GCA_964200205.2
CAM9464642.1,-,PTHR12848.orig.30.pir,-,0.043,12.1,0.0,0.53,8.5,0.0,GCA_964200205.2
CAN0175605.1,-,PTHR12848.orig.30.pir,-,0.044,12.1,12.1,0.2,9.9,5.5,GCA_964200205.2
CAM9106325.1,-,PTHR12848.orig.30.pir,-,0.045,12.1,0.0,0.13,10.6,0.0,GCA_964200205.2
CAM9707032.1,-,PTHR12848.orig.30.pir,-,0.046,12.0,0.0,0.064,11.6,0.0,GCA_964200205.2
CAN0092026.1,-,PTHR12848.orig.30.pir,-,0.055,11.8,4.8,0.067,11.5,4.8,GCA_964200205.2
CAN0015393.1,-,PTHR12848.orig.30.pir,-,0.06,11.7,0.1,0.063,11.6,0.1,GCA_964200205.2
CAN0461652.1,-,PTHR12848.orig.30.pir,-,0.063,11.6,0.2,0.15,10.3,0.2,GCA_964200205.2
CAN0083505.1,-,PTHR12848.orig.30.pir,-,0.063,11.6,0.0,0.076,11.3,0.0,GCA_964200205.2
CAM9114553.1,-,PTHR12848.orig.30.pir,-,0.064,11.6,6.9,2.4,6.4,3.3,GCA_964200205.2
CAM9450190.1,-,PTHR12848.orig.30.pir,-,0.064,11.6,12.3,0.93,7.7,0.5,GCA_964200205.2
CAM9947212.1,-,PTHR12848.orig.30.pir,-,0.067,11.5,0.0,0.081,11.2,0.0,GCA_964200205.2
CAM9351463.1,-,PTHR12848.orig.30.pir,-,0.07,11.4,0.0,0.11,10.8,0.0,GCA_964200205.2
CAM9526632.1,-,PTHR12848.orig.30.pir,-,0.07,11.4,0.0,0.086,11.1,0.0,GCA_964200205.2
CAN0440203.1,-,PTHR12848.orig.30.pir,-,0.077,11.3,0.0,0.085,11.2,0.0,GCA_964200205.2
CAM9260587.1,-,PTHR12848.orig.30.pir,-,0.084,11.2,3.8,0.2,9.9,0.1,GCA_964200205.2
CAN0268597.1,-,PTHR12848.orig.30.pir,-,0.095,11.0,0.0,0.22,9.8,0.0,GCA_964200205.2
CAM9244143.1,-,PTHR12848.orig.30.pir,-,0.12,10.6,0.0,0.15,10.3,0.0,GCA_964200205.2
CAM9448499.1,-,PTHR12848.orig.30.pir,-,0.22,9.8,0.2,0.61,8.3,0.1,GCA_964200205.2
